doc_id,ipc_code,ipc_main,ipc_class
197,G06Q30/06,G06Q,G06
197,G06Q50/10,G06Q,G06
197,G06Q50/12,G06Q,G06
198,G06N20/00,G06N,G06
198,G06N3/08,G06N,G06
198,G06Q30/00,G06Q,G06
198,G06Q30/02,G06Q,G06
198,G06Q40/00,G06Q,G06
198,G06Q50/26,G06Q,G06
198,G06T7/00,G06T,G06
198,G06T7/60,G06T,G06
199,G06N20/00,G06N,G06
199,G06N3/08,G06N,G06
199,G06Q30/02,G06Q,G06
199,G06Q40/00,G06Q,G06
199,G06Q50/26,G06Q,G06
199,G06T7/60,G06T,G06
200,G06F40/20,G06F,G06
200,G06N20/00,G06N,G06
200,G06N3/08,G06N,G06
200,G06Q30/02,G06Q,G06
200,G06Q40/00,G06Q,G06
200,G06Q50/26,G06Q,G06
200,G06T7/60,G06T,G06
201,G06Q20/00,G06Q,G06
201,G06Q30/02,G06Q,G06
201,G06Q50/00,G06Q,G06
202,G06F18/23,G06F,G06
202,G06Q30/0601,G06Q,G06
202,H04L67/12,H04L,H04
202,H04L67/54,H04L,H04
202,H04L9/40,H04L,H04
203,G06F16/22,G06F,G06
203,G06F17/16,G06F,G06
203,G06F18/23,G06F,G06
203,G06F21/60,G06F,G06
203,G06F3/01,G06F,G06
203,G06Q30/0601,G06Q,G06
203,G06T19/00,G06T,G06
204,G06N3/0464,G06N,G06
204,G06N3/08,G06N,G06
204,G06Q30/0201,G06Q,G06
204,G06Q30/0202,G06Q,G06
205,G06Q30/0601,G06Q,G06
206,G06Q10/0639,G06Q,G06
206,G06Q30/015,G06Q,G06
206,G06Q30/0201,G06Q,G06
207,G06Q10/0835,G06Q,G06
207,G06Q30/0283,G06Q,G06
207,G06Q30/0601,G06Q,G06
208,G06Q30/0201,G06Q,G06
208,G06Q30/0601,G06Q,G06
209,G06F16/22,G06F,G06
209,G06F16/23,G06F,G06
209,G06F16/242,G06F,G06
209,G06F16/2457,G06F,G06
209,G06F16/957,G06F,G06
209,G06F16/958,G06F,G06
210,G06F16/33,G06F,G06
210,G06F16/35,G06F,G06
210,G06F16/36,G06F,G06
210,G06F18/2433,G06F,G06
211,H04L41/16,H04L,H04
211,H04W16/10,H04W,H04
211,H04W16/14,H04W,H04
211,H04W24/02,H04W,H04
211,H04W28/20,H04W,H04
211,H04W28/24,H04W,H04
212,G06N3/006,G06N,G06
212,G06N3/0464,G06N,G06
212,G06N3/08,G06N,G06
212,G06Q30/0242,G06Q,G06
213,G06F16/9035,G06F,G06
213,G06F16/9535,G06F,G06
213,G06N20/00,G06N,G06
213,G06Q30/06,G06Q,G06
213,G06V40/16,G06V,G06
214,G06F16/2458,G06F,G06
214,G06F21/55,G06F,G06
214,G06F21/57,G06F,G06
214,G06F21/64,G06F,G06
214,G06F9/451,G06F,G06
214,G06N3/0464,G06N,G06
214,G06N3/08,G06N,G06
215,G06F16/332,G06F,G06
215,G06F40/30,G06F,G06
215,G06N5/02,G06N,G06
216,G06F11/14,G06F,G06
216,G06F16/31,G06F,G06
216,G06Q40/00,G06Q,G06
217,G06F16/215,G06F,G06
217,G06F16/22,G06F,G06
217,G06F16/25,G06F,G06
217,G06F16/28,G06F,G06
217,G06Q30/0601,G06Q,G06
218,G06F16/78,G06F,G06
218,G06F16/783,G06F,G06
218,G06V20/40,G06V,G06
218,G06V40/16,G06V,G06
219,G06F18/241,G06F,G06
219,G06F18/25,G06F,G06
219,G06F40/30,G06F,G06
219,G06N3/045,G06N,G06
219,G06N3/0464,G06N,G06
219,G06Q30/0251,G06Q,G06
219,G06Q30/0601,G06Q,G06
220,G06F11/14,G06F,G06
220,G06F11/30,G06F,G06
220,G06F21/62,G06F,G06
221,G06N20/00,G06N,G06
221,G06Q40/06,G06Q,G06
222,G06N3/0495,G06N,G06
222,G06N3/084,G06N,G06
222,G06N3/09,G06N,G06
222,G06N3/096,G06N,G06
223,G06F16/33,G06F,G06
223,G06F16/35,G06F,G06
223,G06F40/186,G06F,G06
223,G06F40/30,G06F,G06
223,G06N20/00,G06N,G06
224,G06Q10/0639,G06Q,G06
224,G06Q40/03,G06Q,G06
224,G06Q50/16,G06Q,G06
225,G06Q10/04,G06Q,G06
225,G06Q10/0631,G06Q,G06
225,G06Q50/12,G06Q,G06
226,G06Q30/0601,G06Q,G06
226,G06Q40/04,G06Q,G06
226,G06T11/20,G06T,G06
227,G06F18/25,G06F,G06
227,G06N3/0442,G06N,G06
227,G06N3/045,G06N,G06
227,G06N3/0464,G06N,G06
227,G06N3/048,G06N,G06
227,G06Q30/0201,G06Q,G06
227,G06Q30/0601,G06Q,G06
228,G06N20/00,G06N,G06
228,G06N3/02,G06N,G06
228,G06Q10/04,G06Q,G06
228,G06Q30/06,G06Q,G06
228,G06Q50/06,G06Q,G06
228,G06Q50/10,G06Q,G06
228,H02J3/00,H02J,H02
229,G06Q20/10,G06Q,G06
229,G06Q20/12,G06Q,G06
229,G06Q20/36,G06Q,G06
229,G06Q20/38,G06Q,G06
230,G06F16/33,G06F,G06
230,G06F16/332,G06F,G06
230,G06N3/045,G06N,G06
230,G06N3/0464,G06N,G06
230,G06N3/08,G06N,G06
231,G06F16/23,G06F,G06
231,G06F21/62,G06F,G06
231,G06Q30/0601,G06Q,G06
232,G06F16/9535,G06F,G06
232,G06Q30/0601,G06Q,G06
232,H04L67/306,H04L,H04
232,H04L67/55,H04L,H04
233,A61B5/11,A61B,A61
233,G06Q20/36,G06Q,G06
233,G06Q30/02,G06Q,G06
233,G06Q30/06,G06Q,G06
233,G06Q30/08,G06Q,G06
233,G06Q50/10,G06Q,G06
233,G06Q50/22,G06Q,G06
234,G01N33/00,G01N,G01
234,G01N33/18,G01N,G01
234,G06N20/00,G06N,G06
234,G06Q30/06,G06Q,G06
234,G06Q50/06,G06Q,G06
234,G06Q50/10,G06Q,G06
235,G06F16/9035,G06F,G06
235,G06F18/22,G06F,G06
235,G06Q30/0601,G06Q,G06
236,G06F16/33,G06F,G06
236,G06F16/35,G06F,G06
236,G06F16/9532,G06F,G06
236,G06F16/9538,G06F,G06
236,G06F16/3332,G06F,G06
236,G06F16/334,G06F,G06
237,G06Q30/0251,G06Q,G06
238,G06F16/906,G06F,G06
238,G06F16/9535,G06F,G06
238,G06Q30/0601,G06Q,G06
239,G06F16/9535,G06F,G06
239,G06N3/0464,G06N,G06
239,G06N3/08,G06N,G06
239,G06Q30/0601,G06Q,G06
239,G06V10/764,G06V,G06
239,G06V10/82,G06V,G06
239,G06V20/40,G06V,G06
239,G06V40/16,G06V,G06
239,G10L15/06,G10L,G10
239,G10L15/20,G10L,G10
239,G10L15/22,G10L,G10
240,G06Q30/018,G06Q,G06
240,H04L51/02,H04L,H04
241,G06F16/35,G06F,G06
241,G06F18/213,G06F,G06
241,G06F18/241,G06F,G06
241,G06F40/30,G06F,G06
241,G06N3/0455,G06N,G06
241,G06N3/0464,G06N,G06
241,G06Q30/0201,G06Q,G06
241,G06Q30/0601,G06Q,G06
242,G05B23/02,G05B,G05
242,G06N20/00,G06N,G06
242,G06Q10/10,G06Q,G06
242,G06Q50/04,G06Q,G06
242,G06Q50/10,G06Q,G06
243,G06Q30/0204,G06Q,G06
243,G06Q30/0251,G06Q,G06
244,G06Q30/06,G06Q,G06
244,G06Q20/12,G06Q,G06
244,G06Q30/00,G06Q,G06
244,G06Q30/02,G06Q,G06
244,G06Q30/018,G06Q,G06
244,G06Q30/0601,G06Q,G06
245,G06Q30/018,G06Q,G06
245,G06Q30/0601,G06Q,G06
246,G06Q10/0631,G06Q,G06
246,G06Q10/083,G06Q,G06
246,G06Q10/0833,G06Q,G06
246,G06Q10/0835,G06Q,G06
246,G06Q10/0875,G06Q,G06
247,G06F18/214,G06F,G06
247,G06F18/23213,G06F,G06
247,G06F18/241,G06F,G06
247,G06N3/0464,G06N,G06
247,G06N3/08,G06N,G06
247,G06Q30/0202,G06Q,G06
247,G06Q30/0242,G06Q,G06
247,G06Q30/0601,G06Q,G06
248,G06Q30/0601,G06Q,G06
248,G06T7/00,G06T,G06
248,G06V10/54,G06V,G06
248,G06V10/764,G06V,G06
249,G06N3/0442,G06N,G06
249,G06N3/088,G06N,G06
249,G06Q10/087,G06Q,G06
249,G06Q30/0201,G06Q,G06
249,G06Q30/0202,G06Q,G06
250,G06N20/00,G06N,G06
250,G06Q30/02,G06Q,G06
250,G06Q30/06,G06Q,G06
251,G06F16/9535,G06F,G06
252,G06F16/29,G06F,G06
252,G06F18/25,G06F,G06
252,G06N20/00,G06N,G06
252,G06N3/045,G06N,G06
252,G06Q10/083,G06Q,G06
253,G06F16/9532,G06F,G06
253,G06F16/955,G06F,G06
253,G06F18/24,G06F,G06
253,G06F21/57,G06F,G06
253,G06F21/64,G06F,G06
253,G06F40/30,G06F,G06
253,G06V20/40,G06V,G06
254,G06F16/906,G06F,G06
254,G06F16/9535,G06F,G06
254,G06Q30/0201,G06Q,G06
254,G06Q30/0601,G06Q,G06
255,G05D1/10,G05D,G05
255,G06N3/0464,G06N,G06
255,G06N3/08,G06N,G06
255,G06Q50/20,G06Q,G06
255,G06V10/764,G06V,G06
255,G06V10/774,G06V,G06
255,G06V10/82,G06V,G06
255,G06V20/17,G06V,G06
255,H04B7/185,H04B,H04
255,H04N23/50,H04N,H04
256,G06F16/215,G06F,G06
256,G06F16/23,G06F,G06
256,G06F16/28,G06F,G06
256,G06F18/15,G06F,G06
256,G06F18/2433,G06F,G06
256,G06F21/60,G06F,G06
256,G06Q20/38,G06Q,G06
256,H04L9/00,H04L,H04
257,G06N20/00,G06N,G06
257,G06N3/08,G06N,G06
257,G06Q30/06,G06Q,G06
257,G06Q50/10,G06Q,G06
257,G06T19/00,G06T,G06
257,G08B21/02,G08B,G08
257,G08B21/04,G08B,G08
257,G08B21/18,G08B,G08
258,G06Q10/083,G06Q,G06
258,G06Q30/0601,G06Q,G06
258,H04L41/0806,H04L,H04
258,H04L41/50,H04L,H04
259,A45D42/00,A45D,A45
259,A45D44/00,A45D,A45
259,G06F3/01,G06F,G06
259,G06F3/0488,G06F,G06
259,G06T19/00,G06T,G06
260,G06N3/006,G06N,G06
260,G06N3/048,G06N,G06
260,G06N3/08,G06N,G06
260,G06Q40/03,G06Q,G06
261,G06N3/045,G06N,G06
261,G06N3/0464,G06N,G06
261,G06Q10/083,G06Q,G06
261,G06Q30/0601,G06Q,G06
262,G06F18/213,G06F,G06
262,G06F18/241,G06F,G06
262,G06F18/25,G06F,G06
262,G06N3/0464,G06N,G06
262,G06N3/08,G06N,G06
262,G06Q10/087,G06Q,G06
262,G06Q30/0601,G06Q,G06
263,G06Q50/34,G06Q,G06
263,G07F17/32,G07F,G07
264,G06F18/10,G06F,G06
264,G06F18/232,G06F,G06
264,G06N3/094,G06N,G06
264,G06Q30/0201,G06Q,G06
264,G06Q30/0203,G06Q,G06
264,G06Q40/04,G06Q,G06
265,G06F18/26,G06F,G06
265,G06N5/025,G06N,G06
266,G06T17/00,G06T,G06
267,G06Q10/02,G06Q,G06
267,G06Q20/12,G06Q,G06
267,G06Q20/38,G06Q,G06
267,G06Q30/06,G06Q,G06
267,H04L9/00,H04L,H04
268,G06F18/213,G06F,G06
268,G06F18/23,G06F,G06
268,G06F18/25,G06F,G06
269,G06F18/243,G06F,G06
269,G06N3/048,G06N,G06
269,G06N3/082,G06N,G06
269,G06Q30/0601,G06Q,G06
270,G06N20/00,G06N,G06
270,G06N3/08,G06N,G06
270,G06Q30/02,G06Q,G06
270,G06Q30/06,G06Q,G06
271,G06F40/226,G06F,G06
271,G06Q30/0601,G06Q,G06
271,G06V20/00,G06V,G06
272,G06F16/22,G06F,G06
272,G06F16/25,G06F,G06
272,G06F16/27,G06F,G06
272,G06F21/60,G06F,G06
272,G06F21/64,G06F,G06
272,G06Q40/04,G06Q,G06
273,G06F21/31,G06F,G06
273,G06F21/60,G06F,G06
273,G06Q10/10,G06Q,G06
273,G06Q30/0601,G06Q,G06
274,G06Q50/30,G06Q,G06
274,G06F16/33,G06F,G06
274,G06F16/332,G06F,G06
274,G06N20/00,G06N,G06
274,G06Q10/08,G06Q,G06
274,G06Q30/02,G06Q,G06
274,G06Q30/06,G06Q,G06
274,G10L13/08,G10L,G10
274,G10L15/26,G10L,G10
274,H04L51/02,H04L,H04
274,H04L9/00,H04L,H04
274,G06Q50/50,G06Q,G06
275,G06Q10/063,G06Q,G06
275,G06Q30/0203,G06Q,G06
275,G06Q30/0207,G06Q,G06
275,G06Q30/0601,G06Q,G06
276,G06Q30/0601,G06Q,G06
276,G06V10/44,G06V,G06
276,G06V20/70,G06V,G06
276,G06V40/20,G06V,G06
277,G06Q30/0201,G06Q,G06
277,G06Q40/08,G06Q,G06
278,G06Q20/06,G06Q,G06
278,G06Q20/12,G06Q,G06
278,G06Q20/22,G06Q,G06
278,G06Q20/36,G06Q,G06
278,G06Q20/38,G06Q,G06
278,G06Q20/40,G06Q,G06
278,G06Q30/018,G06Q,G06
278,G06Q30/0601,G06Q,G06
278,G06Q30/08,G06Q,G06
278,G06Q40/04,G06Q,G06
279,G06Q50/00,G06Q,G06
279,H04N21/431,H04N,H04
279,H04N21/478,H04N,H04
280,G06F16/9535,G06F,G06
280,G06N3/0464,G06N,G06
280,G06N3/088,G06N,G06
280,G06N3/09,G06N,G06
280,G06Q30/0601,G06Q,G06
280,G06Q40/04,G06Q,G06
281,G06F16/9535,G06F,G06
281,G06Q30/0601,G06Q,G06
282,G06Q10/04,G06Q,G06
282,G06Q10/083,G06Q,G06
282,G06Q10/0833,G06Q,G06
282,G06Q10/0835,G06Q,G06
283,G06Q30/06,G06Q,G06
283,G06Q30/0601,G06Q,G06
284,G06Q30/06,G06Q,G06
285,G06F16/55,G06F,G06
285,G06N3/08,G06N,G06
285,G06Q30/0601,G06Q,G06
285,G06V10/10,G06V,G06
285,G06V10/74,G06V,G06
285,G06V10/764,G06V,G06
285,G06V10/82,G06V,G06
286,G06V10/77,G06V,G06
286,G06V10/774,G06V,G06
286,G06V20/30,G06V,G06
286,G06V20/60,G06V,G06
286,G06V20/70,G06V,G06
287,G06Q30/0201,G06Q,G06
287,G06Q30/0601,G06Q,G06
288,G16H40/20,G16H,G16
288,G16H50/20,G16H,G16
289,G06F40/295,G06F,G06
289,G06F40/30,G06F,G06
289,G06N5/02,G06N,G06
290,G06Q10/10,G06Q,G06
290,G06Q30/0201,G06Q,G06
290,G06Q30/0202,G06Q,G06
290,G06Q50/26,G06Q,G06
291,G06F40/20,G06F,G06
291,G06F40/40,G06F,G06
291,G06N20/00,G06N,G06
291,G06Q30/06,G06Q,G06
291,G10L15/26,G10L,G10
291,H04N21/2187,H04N,H04
291,H04N21/254,H04N,H04
291,H04N21/478,H04N,H04
292,G06F16/9535,G06F,G06
292,G06F16/957,G06F,G06
292,G06F16/958,G06F,G06
292,G06Q30/0601,G06Q,G06
293,G06N3/042,G06N,G06
293,G06N3/0455,G06N,G06
293,G06N3/0464,G06N,G06
293,G06Q30/0601,G06Q,G06
294,G06F16/9535,G06F,G06
294,G06F16/9536,G06F,G06
294,G06Q30/0601,G06Q,G06
295,G06N3/08,G06N,G06
295,G06Q30/02,G06Q,G06
296,G06N20/00,G06N,G06
296,G06Q40/04,G06Q,G06
297,G06F18/241,G06F,G06
297,G06Q10/083,G06Q,G06
297,G06Q10/0833,G06Q,G06
298,G06F16/23,G06F,G06
298,G06F16/242,G06F,G06
298,G06F16/27,G06F,G06
298,G06Q20/38,G06Q,G06
298,G06Q30/0251,G06Q,G06
298,G06Q30/0601,G06Q,G06
299,A61L2/18,A61L,A61
299,B65D25/10,B65D,B65
299,B65D43/16,B65D,B65
299,B65D81/07,B65D,B65
299,B65D85/30,B65D,B65
300,G06Q30/06,G06Q,G06
300,H04L51/02,H04L,H04
301,G06F21/62,G06F,G06
301,G06F9/4401,G06F,G06
301,G06Q10/10,G06Q,G06
301,G06Q10/101,G06Q,G06
302,G06F18/213,G06F,G06
302,G06F18/2431,G06F,G06
302,G06Q30/0601,G06Q,G06
302,G06Q40/04,G06Q,G06
